neutral	"@AmericanAir Do you happen to know if that plane will be repainted
positive	@AmericanAir thanks 😩. idk if it still Late Flight but I hope I get it tonight 😭
positive	@united Thanks for taking care of that MR!! Happy customer.
negative	"@USAirways customer service failure aside
positive	@SouthwestAir thanks do yall expect to be operational tomorrow out of Nashville?
negative	@JetBlue they are now being sent off the plane? Does anyone at JetBlue have a clue?
neutral	@VirginAmerica I'd love to know what your policy is for damaged luggage.
neutral	@SouthwestAir flt 3260 out of mht. Have fun with my kids and grandkids 10 of them!!  Jack says hi! http://t.co/BHOOiyT6ZQ
negative	@USAirways @PHLAirport can you pm me w answer if flt to 4278 is still on time. Been on ground over an hr w no gate. Need help. Pls
negative	@AmericanAir gah this is so frustrating! Nobody has my address here in the USA. Where are my bags!?!? So disorganised!!!!!!!!!!!
negative	"@SouthwestAir the woman working the counter in philly at 630 this am needs to be fired. Due to bad weather
negative	@AmericanAir I've been on hold ANOTHER hour and still nothing. My Cancelled Flighted flight was supposed to be six hours from now. #Stranded
negative	"@AmericanAir we are waiting flight 919 !
positive	@USAirways Thks US #1786 2/19 PHL to FLL. Overall 1st class has improved with more food now on PHL to FLL and most crews are super.
positive	@united Yes ! :D (Y) From @therealaviation on Instagram :)

positive	@AmericanAir  thanks hoping that by wed I can get back to DFW
negative	@AmericanAir none of your sample itineraries can actually be booked http://t.co/mF7rABGn8a Every last leg back to US says invalid
positive	"@JetBlue Thanks for offering this service
negative	@AmericanAir are you kidding me?  No one answering calls on reserv line due to high call volume and not even an option to wait.  Brutal
neutral	".@SouthwestAir Well
neutral	@SouthwestAir could u put one here in Baltimore? http://t.co/vLCI2KV1IP
negative	"@JetBlue Inconvenience is an understatement. More like torture. Clearly going down the wrong path
neutral	@united Who can I contact about requesting a charity donation? #ThankYou
negative	@SouthwestAir flight was Cancelled Flightled and it won't let me rebook online. Wait time on phone is too long. Please help
negative	@SouthwestAir I think I get a faster response on Twitter than I do when I call...what's up with that?
neutral	@JetBlue you're taking me to New Orleans in two weeks so I'll picture that while I shiver #forevercold
negative	"@united instead of be told when we board
positive	"@SouthwestAir Sorry to spam
negative	"@JetBlue just a heads up
positive	"Hey @JetBlue
negative	"@united A very disappointing experience - plane mech. delay and next one didn't wait. No sincere apology
negative	@SouthwestAir http://t.co/tTXRSyNLxr doesn't work on my flight. Just fyi.
negative	@AmericanAir Could have voided the ticket since it was &gt; 24hrs since Flight Booking Problems. Are you going to waive the fees? Still can't get through.
positive	@JetBlue Gotcha... thanks for the update. I'm ready to go whenever you are :) Enjoy your evening.
neutral	@AmericanAir You guys are the talk of the Americans down here in Ecuador! Read this! https://t.co/5ON3KlzVMT
positive	"@VirginAmerica is the best airline I have flown on.Easy to change your reservation
neutral	@united Our vacation's going to be ruined w/ 3 days of rain. : ( The change fee for 2 of us is nearly cost of original flight. Can you help?
negative	@USAirways Has the most useless &amp; Rude employees ever at Philadelphia airport never again will I fly with them ! 😤
neutral	@VirginAmerica they told to check with the airline regulation first so that is why I contacted you.
negative	"Lines may be extra long or security slow
positive	@SouthwestAir Got it covered. Thanks!
negative	@SouthwestAir how long do we have to be delayed after boarding before we get a free drink? #gettingthirsty
neutral	@SouthwestAir How can we get refund instead of credit for flight that you Cancelled Flightled? We couldn't switch to a flight tomorrow.
positive	@united Just sent! Thanks :)
neutral	@AmericanAir airport to figure this out or can someone tell me now? Flight is from San Juan to San Diego
neutral	@USAirways thanks is there a beareavement discount anymore or not should I just book online
positive	@JetBlue Oh that totally looks on par with @AmericanAir's Admirals Club; any way you can slide us a couple passes? ;)
neutral	@united no thanks
positive	@JetBlue thank you thank you!  I finally set up the jetblue app!  Yay!
negative	@USAirways  Three months and my miles haven't been credited.  No one is going to read the email I sent.
negative	@AmericanAir @travisamex It's not the weather. It's also gross incompetence. Understaffing. Crew forgetting to load bags. Don't duck truth.
negative	@USAirways spoke with your reps in NH and PA. Very poor communications. Bags still sitting in Philly. TRAIN YOUR STAFF
neutral	@AmericanAir do you offer group pricing discounts by any chance?
negative	"@AmericanAir Right. But more than two hours Late Flight
negative	@USAirways What's the seat assignment policy? Why let us choose a seat only to change it on us two weeks Late Flightr?
positive	"@AmericanAir ok
neutral	Alright... Someone has to stop this! RT @JetBlue: Our fleet's on fleek. http://t.co/lchVJoliDg
negative	@united. epic fail. @reagan. no jetway. been here 15 mins on tarmac!
negative	@SouthwestAir 20 minutes on hold waiting is ridiculous......
negative	@USAirways headed to NYC from CLT. Funny to hear all phones ring at once and then the entire plane groan (has happened twice more).
negative	@united very unhappy at no response to complaint emailed on 2nd Feb ref.8441639. Awful customer service!
negative	@SouthwestAir freezing in the plane
negative	@united UA1023 sitting on Tarmac at ORD when there are visibly gates open. Reassign our gate.
negative	"@united @JMS2802 : sure show a video of your outsourced favorite TIMCO
negative	@united flight 4567 agent now wandered off. Pilots came out looking for her. Went to charge her personal phone which she'd been txting on
negative	@AmericanAir are you a bot? Haha always same lies from you!
negative	"@united Heads up We didn't check 8 bags
negative	"@united
positive	@JetBlue Awesome! #bestairlineever
positive	@SouthwestAir yes I was everything worked out great
positive	@AmericanAir I might look into that. My wife travels much more than I do. Could we both use the membership?
positive	"@USAirways captain on flight 1712 from PHX-PHL at 3:55 tonight was hilarious. ""Greetings from the pointy end of the airplane"" haha thanks!"
negative	@SouthwestAir Learn how to give folks on multiple flights the same day boarding position at least if you can't give them  boarding passes.
negative	@JetBlue Good perspective. If only this safety concern had been expressed at some point before I arrived at the airport. #communicationiskey
neutral	@JetBlue excited for my first flight w/ you today! It's delayed though- can you give me the 411? Flight number 989 from Boston to DC
negative	@JetBlue already spent $300 to stay at hotel last night due to you guys rescheduling my flight. Since my Cancelled Flightation I've spent almost $500
negative	@united never flying with you guys ever again. The customer service is piss poor at best.
positive	@JetBlue they were amazing and thank you!
neutral	They didnt just tweet this... Nah. RT “@JetBlue: Our fleet's on fleek. http://t.co/1yLn1Gx4QX”
negative	@AmericanAir  oh no she left the counter and went downstairs.  Then she told Elise an agent that joined her not to come over to counter.
negative	@usairways Thanks so much for ruining my vacation. I really couldn't have done it without you.
negative	@united if I miss the #Oscars I'll never fly united again
negative	@USAirways yup 1:34 minutes was my limit of waiting on hold so thanks for nothing
positive	"@SouthwestAir Hey yea I got thru...everything is good now (well
negative	No no no bad airline bad! *bops you with newspaper* “@JetBlue: @maatkare67 We hope you're still our bae! @TatianaKing @thewayoftheid”
neutral	@VirginAmerica I didn't today... Must mean I need to take another trip!
negative	@AmericanAir you guys are killing me. http://t.co/22iPGeIcSm
neutral	@united Doesn't have to be same flight 2 and 2 will work also
negative	"@JetBlue not cool. At the gate
positive	@VirginAmerica Congrats on winning the @Travelzoo award for Best Deals from an Airline (US) http://t.co/kj1iljaebV
negative	@united ...just called and lady at your overseas call center said she saw no note. I explained the situation...again...
negative	"@USAirways  ""please call Late Flightr"" is not acceptable - but neither is being on hold for 5+ hrs #onholdwith"
neutral	@united my dad booked through orbitz and due to weather he can't make it to the airport. Can you help him?
neutral	@JetBlue I did get the email. Thought i wasn't supposed to reply to those😂
